Date,Open,High,Low,Close,Volume
14-Feb-11,43.62,44.00,43.24,44.00,177024
11-Feb-11,43.31,43.82,43.16,43.73,179813
10-Feb-11,42.05,43.45,42.00,43.31,183453
9-Feb-11,43.29,43.29,42.06,42.50,366218
8-Feb-11,43.80,43.80,42.80,43.35,343055
7-Feb-11,42.11,44.12,42.04,43.74,616452
4-Feb-11,40.14,42.12,40.14,42.02,349481
3-Feb-11,39.86,40.49,39.70,40.06,339445
2-Feb-11,40.67,40.67,39.81,39.92,288668
1-Feb-11,39.04,40.96,38.84,40.85,274227
31-Jan-11,38.74,39.38,38.55,38.72,187795
28-Jan-11,40.15,40.25,38.52,38.55,279317
27-Jan-11,40.08,40.69,39.77,40.20,155034
26-Jan-11,39.92,40.50,39.45,40.02,218382
25-Jan-11,39.31,39.83,38.19,39.74,512280
24-Jan-11,40.50,40.75,40.05,40.19,387231
21-Jan-11,41.11,41.19,40.45,40.58,337052
20-Jan-11,42.27,42.37,40.85,40.88,225769
19-Jan-11,43.24,43.57,42.49,42.60,221943
18-Jan-11,43.17,43.67,42.87,43.60,129774
14-Jan-11,43.30,43.30,43.30,43.30,0
13-Jan-11,43.14,43.86,43.08,43.30,222720
12-Jan-11,43.40,43.40,42.77,43.22,147347
11-Jan-11,42.99,43.14,42.47,42.80,165999
10-Jan-11,42.34,43.31,42.03,42.94,292171
7-Jan-11,42.84,42.93,41.59,42.50,165905
6-Jan-11,42.96,42.96,42.33,42.70,300653
5-Jan-11,43.80,43.80,42.94,43.08,271759
4-Jan-11,44.16,44.16,42.81,43.94,267919
3-Jan-11,43.92,44.12,43.44,43.83,146066
31-Dec-10,43.49,43.93,43.34,43.47,107113
30-Dec-10,43.57,43.75,43.42,43.49,82683
29-Dec-10,43.56,43.75,43.50,43.59,45787
28-Dec-10,43.42,43.61,43.26,43.38,72957
27-Dec-10,43.41,43.54,43.02,43.35,61651
23-Dec-10,43.52,43.52,43.52,43.52,0
22-Dec-10,43.35,43.66,43.20,43.56,227284
21-Dec-10,42.94,43.34,42.94,43.30,159836
20-Dec-10,42.47,42.85,42.38,42.66,369759
17-Dec-10,42.41,42.69,42.02,42.47,327053
16-Dec-10,40.95,42.49,40.81,42.48,228021
15-Dec-10,40.91,41.40,40.64,40.81,125486
14-Dec-10,40.73,41.39,40.69,40.93,71360
13-Dec-10,40.73,41.05,40.45,40.52,128502
10-Dec-10,40.58,41.20,40.14,40.61,325320
9-Dec-10,40.62,40.74,40.06,40.40,129498
8-Dec-10,40.29,40.79,40.14,40.23,152076
7-Dec-10,40.43,40.50,40.04,40.26,238254
6-Dec-10,38.64,40.10,38.52,39.87,217937
3-Dec-10,38.47,38.73,38.11,38.63,191790
2-Dec-10,38.58,38.81,38.26,38.71,227430
1-Dec-10,38.53,38.68,38.08,38.47,266828
30-Nov-10,37.20,38.02,37.11,37.76,161199
29-Nov-10,37.74,37.94,36.84,37.76,151269
26-Nov-10,38.00,38.53,37.71,38.12,59294
24-Nov-10,38.30,38.30,38.30,38.30,0
23-Nov-10,37.95,37.95,36.68,36.96,172505
22-Nov-10,38.38,38.67,37.45,38.46,288089
19-Nov-10,37.19,38.61,36.69,38.49,406002
18-Nov-10,36.36,37.65,36.16,37.21,539053
17-Nov-10,35.04,36.23,34.81,35.86,116335
16-Nov-10,36.20,36.63,34.67,35.10,290001
15-Nov-10,36.83,37.30,36.26,36.53,104333
12-Nov-10,36.74,37.02,36.35,36.58,122734
11-Nov-10,37.09,37.50,36.94,37.10,84529
10-Nov-10,36.93,37.82,36.26,37.56,172756
9-Nov-10,37.86,37.99,36.60,36.93,191273
8-Nov-10,36.36,38.30,36.16,37.82,473777
5-Nov-10,36.15,36.32,35.90,36.17,230641
4-Nov-10,34.80,36.62,34.71,36.07,809701
3-Nov-10,32.69,35.15,32.69,33.77,410597
2-Nov-10,32.44,32.85,32.08,32.82,184335
1-Nov-10,32.14,32.74,31.57,32.00,151754
29-Oct-10,31.81,32.20,31.67,31.96,130741
28-Oct-10,32.33,32.52,31.78,31.98,206579
27-Oct-10,31.98,32.24,31.37,32.12,101271
26-Oct-10,31.95,32.41,31.67,32.29,176649
25-Oct-10,31.93,32.50,31.74,32.27,342466
22-Oct-10,32.45,32.47,31.59,31.71,123503
21-Oct-10,32.39,32.64,31.57,32.24,222802
20-Oct-10,32.52,32.64,32.17,32.29,217624
19-Oct-10,31.56,32.40,31.34,32.18,317951
18-Oct-10,31.97,32.37,31.90,32.14,141100
15-Oct-10,32.13,32.28,31.39,31.82,166784
14-Oct-10,32.48,32.49,31.54,31.75,213316
13-Oct-10,31.81,32.60,31.62,32.44,248828
12-Oct-10,32.36,32.36,31.33,31.62,135853
11-Oct-10,31.82,32.98,31.82,32.37,383576
8-Oct-10,30.77,32.03,30.77,31.75,364286
7-Oct-10,29.91,30.66,29.39,30.61,303582
6-Oct-10,31.48,31.48,29.24,29.52,576303
5-Oct-10,30.92,31.86,30.63,31.68,291320
4-Oct-10,30.90,31.85,30.10,30.45,269964
1-Oct-10,30.36,30.96,29.91,30.91,150150
30-Sep-10,30.34,30.74,29.44,29.93,163000
29-Sep-10,30.11,30.19,29.89,30.13,404459
28-Sep-10,29.92,30.21,29.09,30.01,486980
27-Sep-10,30.12,30.16,29.65,29.74,85735
24-Sep-10,29.12,30.13,29.12,30.02,257891
23-Sep-10,29.09,29.81,28.47,28.60,177592
22-Sep-10,29.75,30.05,29.25,29.44,125625
21-Sep-10,29.94,30.13,29.54,29.80,96443
20-Sep-10,29.50,30.39,29.26,30.10,433061
17-Sep-10,29.20,29.71,28.80,29.47,325176
16-Sep-10,28.50,29.32,28.50,28.94,352545
15-Sep-10,28.20,28.54,27.66,28.44,138545
14-Sep-10,28.61,28.90,28.28,28.30,134430
13-Sep-10,27.54,28.90,27.34,28.65,269829
10-Sep-10,26.86,27.49,26.86,27.18,87738
9-Sep-10,27.66,27.71,26.75,26.83,78278
8-Sep-10,26.64,27.53,26.64,27.18,164613
7-Sep-10,27.23,27.27,26.57,26.60,105741
6-Sep-10,27.36,27.36,27.36,27.36,0
3-Sep-10,27.36,27.36,27.36,27.36,0
2-Sep-10,27.32,27.83,26.81,27.26,157279
1-Sep-10,26.35,27.74,26.29,27.61,170566
31-Aug-10,25.44,26.28,25.20,25.92,214430
30-Aug-10,26.37,26.40,25.49,25.51,79562
27-Aug-10,25.86,26.71,25.46,26.59,173054
26-Aug-10,25.45,26.21,25.34,25.38,225044
25-Aug-10,24.82,25.61,24.68,25.37,194753
24-Aug-10,25.37,25.38,24.89,24.96,173211
23-Aug-10,26.33,26.59,25.74,25.74,134901
20-Aug-10,26.02,26.16,25.40,26.05,209966
19-Aug-10,27.42,27.47,26.04,26.35,260205
18-Aug-10,27.74,27.98,26.79,27.47,249125
17-Aug-10,28.61,28.62,27.72,27.96,281915
16-Aug-10,27.64,28.77,27.48,28.37,325720
13-Aug-10,27.57,27.92,27.17,27.71,164788
12-Aug-10,26.78,27.92,26.74,27.60,206540
11-Aug-10,27.20,27.56,26.68,27.34,196482
10-Aug-10,28.36,28.53,27.67,27.93,229583
9-Aug-10,28.17,29.06,27.73,28.68,236432
6-Aug-10,27.70,28.33,27.32,27.90,184887
5-Aug-10,27.97,28.92,27.67,28.19,270976
4-Aug-10,25.69,28.67,25.69,28.35,580344
3-Aug-10,26.72,26.87,24.84,25.38,570877
2-Aug-10,25.49,26.56,25.36,26.46,360783
30-Jul-10,24.30,25.29,24.15,24.74,120966
29-Jul-10,24.70,25.50,24.44,24.79,135191
28-Jul-10,24.77,25.10,24.48,24.61,123100
27-Jul-10,25.00,25.22,24.73,24.91,161524
26-Jul-10,24.48,24.83,24.22,24.73,159082
23-Jul-10,23.58,24.70,23.51,24.51,157778
22-Jul-10,23.58,23.87,23.31,23.64,279610
21-Jul-10,23.01,23.63,22.62,23.13,230989
20-Jul-10,21.96,22.74,21.73,22.68,130184
19-Jul-10,22.73,22.73,21.95,22.34,120751
16-Jul-10,23.27,23.27,22.19,22.63,314263
15-Jul-10,23.50,23.89,22.73,23.54,209985
14-Jul-10,23.36,23.62,22.69,23.44,229493
13-Jul-10,22.68,24.00,22.58,23.72,342185
12-Jul-10,22.49,22.81,22.00,22.31,270427
9-Jul-10,21.51,22.55,21.21,22.53,379922
8-Jul-10,18.61,21.80,18.61,21.52,841038
7-Jul-10,17.69,18.26,17.34,18.26,343326
6-Jul-10,18.73,18.73,17.42,17.56,147201
5-Jul-10,18.12,18.12,18.12,18.12,0
2-Jul-10,18.12,18.12,18.12,18.12,0
1-Jul-10,18.43,18.70,17.77,18.07,217144
30-Jun-10,19.08,19.33,18.43,18.57,242102
29-Jun-10,19.17,19.20,18.59,19.06,320491
28-Jun-10,19.51,19.90,19.10,19.58,181811
