Date,Open,High,Low,Close,Volume
27-Oct-10,22.71,22.80,21.89,22.35,87599
26-Oct-10,22.41,23.17,22.14,22.77,69951
25-Oct-10,22.50,23.14,22.42,22.57,55366
22-Oct-10,21.98,22.39,21.93,22.32,47866
21-Oct-10,21.47,22.19,21.35,21.90,82149
20-Oct-10,21.39,21.60,21.19,21.31,225570
19-Oct-10,21.85,22.17,21.13,21.24,177450
18-Oct-10,22.57,22.57,22.12,22.22,140718
15-Oct-10,23.16,23.34,22.37,22.41,100199
14-Oct-10,23.25,23.41,22.79,22.98,64655
13-Oct-10,22.71,23.32,22.52,23.18,118200
12-Oct-10,22.02,22.72,21.70,22.57,96869
11-Oct-10,22.22,22.65,22.11,22.16,93889
8-Oct-10,21.83,22.33,21.75,22.22,122061
7-Oct-10,21.62,21.98,21.34,21.89,94315
6-Oct-10,21.20,21.71,21.10,21.54,135111
5-Oct-10,20.96,21.47,20.72,21.27,214307
4-Oct-10,21.30,21.40,20.58,20.74,169916
1-Oct-10,21.60,21.60,20.95,21.19,135997
30-Sep-10,21.50,21.68,20.98,21.29,183758
29-Sep-10,21.28,21.63,21.28,21.41,256316
28-Sep-10,21.16,21.63,20.83,21.42,196898
27-Sep-10,21.11,21.18,20.81,21.05,112548
24-Sep-10,20.36,21.20,20.24,21.17,130318
23-Sep-10,20.05,20.33,19.88,20.02,59825
22-Sep-10,20.06,20.42,19.85,20.26,70973
21-Sep-10,20.06,20.65,19.98,20.22,93389
20-Sep-10,19.94,20.55,19.68,20.03,135915
17-Sep-10,19.69,20.18,19.20,19.78,112137
16-Sep-10,19.79,19.87,19.38,19.52,60623
15-Sep-10,19.54,20.09,19.23,19.90,76201
14-Sep-10,19.27,20.06,19.27,19.84,113106
13-Sep-10,18.98,19.90,18.96,19.45,275342
10-Sep-10,18.11,18.84,17.98,18.70,101747
9-Sep-10,18.28,18.58,17.95,18.02,80693
8-Sep-10,18.09,18.62,17.93,17.98,131698
7-Sep-10,18.20,18.20,17.83,17.99,124727
6-Sep-10,18.25,18.25,18.25,18.25,0
3-Sep-10,18.25,18.25,18.25,18.25,0
2-Sep-10,17.01,17.70,16.84,17.70,191234
1-Sep-10,16.54,17.15,16.40,17.15,123163
31-Aug-10,15.97,16.50,15.79,16.26,222236
30-Aug-10,16.10,16.37,15.87,16.07,103497
27-Aug-10,15.69,16.18,15.55,16.16,159097
26-Aug-10,15.60,15.83,15.26,15.55,98197
25-Aug-10,14.90,15.57,14.76,15.51,109007
24-Aug-10,14.98,15.32,14.69,15.01,114384
